,data_points,rmsd,spearmans_r,spearmans_p_val,kendalls_tau,kendalls_p_val
11110,133,4196.192202907245,0.9851780436534904,8.019735861199676e-120,0.9048800661703889,4.422381101032256e-63
5621,133,4083.246312051667,0.976880403344344,4.309928425996917e-105,0.8782464846980976,1.5787445478265952e-59
8116,133,9042.743144206206,0.9784387792195476,2.120831617124093e-107,0.8833746898263027,3.3300485460046143e-60
1130,133,3157.6416064376144,0.9888132003603546,3.5841471320767406e-129,0.9162944582299422,1.2326310110240905e-64
5122,133,7631.01385175265,0.9954481516018396,3.917461858933565e-159,0.9497105045492142,2.6776111156424037e-69
3127,134,4739.715028671788,0.9901028907398332,3.0150767579279473e-133,0.920760959470637,3.0002342285935106e-65
9115,134,6091.191253319605,0.9907951510170536,1.1635056395923691e-135,0.9220843672456576,1.97131247031856e-65
5123,134,9507.37204270512,0.9807652795119406,3.520094079241387e-111,0.8904880066170389,3.788774938819813e-61
11610,134,3774.265213962322,0.9839768614373092,3.092296686253252e-117,0.8962779156327544,6.3770170584869125e-62
4125,134,7027.03106132903,0.984479461364606,2.708889064159133e-118,0.89727047146402,4.693018224905169e-62
6121,134,6478.342054768027,0.982611306917861,1.5952974567070054e-114,0.8949545078577338,9.592763220853649e-62
10113,134,7885.754997322774,0.9871189012343728,1.7484087956962066e-124,0.906038047973532,3.081787393650009e-63
14604,134,4944.599584262385,0.9917719018191588,2.1405463798187474e-139,0.9320099255583127,8.288262224315916e-67
1630,134,7396.270507526297,0.9910037774019692,2.006937882073095e-136,0.9275434243176178,3.464226130944964e-66
7618,134,3979.906059248909,0.9892936732468272,1.2422880749536557e-130,0.915632754342432,1.5187848982822671e-64
2628,134,4271.155452327614,0.9926822714987908,2.6566120515933375e-143,0.933829611248966,4.6190804854415154e-67
3626,134,6145.536608223622,0.9930647532044696,4.318912952071268e-145,0.9348221670802316,3.356239255103125e-67
10612,134,7074.628657303193,0.9891640720077128,3.1222828101174558e-130,0.9182795698924732,6.583445603642651e-65
11111,134,4285.681191853317,0.992811872737905,6.743507544240567e-144,0.9323407775020678,7.453066477442662e-67
1131,134,6082.945637786121,0.9881809991939436,2.4121020238299044e-127,0.915467328370554,1.6001175972760095e-64
8117,134,6640.36205961141,0.9924673231022108,2.448714654137966e-142,0.9343258891645988,3.937517696124428e-67
5622,134,8635.979817770036,0.989581324777544,1.5423302171032986e-131,0.9176178660049628,8.115430833317287e-65
133,134,3976.083766489006,0.9943828926364368,4.051603333899704e-152,0.9432588916459884,2.1926558632066465e-68
632,134,4512.952803170553,0.9893632153751324,7.541215149152913e-131,0.9174524400330852,8.55098213131242e-65
12608,134,8143.643205114016,0.9828578653727617,5.362107012354375e-115,0.8951199338296113,9.115745335322158e-62
14105,134,3670.832517241077,0.9927707796620884,1.044343197281616e-143,0.9320099255583127,8.288262224315916e-67
13107,134,6426.991822677502,0.9886267010162632,1.2712664247215694e-128,0.913978494623656,2.5578179631326582e-64
12109,134,7286.476010262863,0.9935009720092932,2.9516442324403616e-147,0.9364764267990074,1.969502765030621e-67
2129,134,6943.124446965343,0.9954860836718242,2.05960625180986e-159,0.9493796526054592,2.9835265607614807e-69
7119,134,2549.5445175550763,0.9900143825765356,5.964504890865492e-133,0.9205955334987592,3.1618177066789693e-65
13606,134,5016.875604626991,0.976422057498696,1.9204015777559007e-104,0.8775847808105873,1.9285693633985792e-59
6620,134,5817.522235919772,0.9907730239762292,1.3986084749581495e-135,0.9222497932175352,1.8704117060500738e-65
4624,134,5793.58888320772,0.9891577499960486,3.2649258180253535e-130,0.9167907361455748,1.0538844965968864e-64
9614,134,2238.004663288365,0.9913009119501824,1.5284027228653925e-137,0.9273779983457404,3.652200378093755e-66
8616,134,4885.360375409737,0.9817704793665344,5.863580464242965e-113,0.8909842845326716,3.2535781579426126e-61
9615,135,6334.475146038249,0.9686744322043273,4.536529268659889e-95,0.8578990901571546,6.941654803544758e-57
2130,135,5279.385128251353,0.9897804681449638,3.5161124612597904e-132,0.922746071133168,1.5975631902139473e-65
5623,135,6263.494694537985,0.9824785446729148,2.8510786197192363e-114,0.895616211745244,7.821916425329664e-62
4126,135,3982.337933429383,0.9849694172685748,2.3342561560903092e-119,0.904383788254756,5.162001323732068e-63
1631,135,7644.578984770073,0.9729860441592512,5.971051167790881e-100,0.8643507030603805,1.0234049308724014e-57
3128,135,6130.137107658848,0.9838156501398744,6.643616519304281e-117,0.8974358974358975,4.459064868399627e-62
11112,135,5797.390301591133,0.991392581119312,6.7838599583224e-138,0.927874276261373,3.1167165559591793e-66
11611,135,5924.87397281288,0.9900649586698488,4.042020657281812e-133,0.9214226633581472,2.4321359162293168e-65
9116,135,4822.408603841867,0.9897709851274672,3.7750588925253723e-132,0.9194375516956164,4.563464204523821e-65
6621,135,4285.9657574976745,0.9855984574291538,8.88846113875905e-121,0.9037220843672455,6.343230018787567e-63
10613,135,5058.251645166686,0.9894801725909182,3.23311986613577e-131,0.9189412737799836,5.339860015938984e-65
14106,135,8415.61551637527,0.9922270866589749,2.7218559606467386e-141,0.9280397022332508,2.956219969938461e-66
8617,135,5198.826217379748,0.9881557111472868,2.8408928362318216e-127,0.91232423490488,4.303645049930125e-64
7120,135,6161.172817652914,0.9754800777607432,3.7833705262318564e-103,0.8742762613730356,5.2345195232302725e-59
6122,135,4630.599496774057,0.9847449858544988,7.245999354978931e-119,0.8997518610421837,2.1772016589007487e-62
12609,135,8473.423290348626,0.9720567084446272,7.794475672265234e-99,0.8602150537634409,3.4971746739388775e-57
3627,135,5325.342911362623,0.9862148535664048,3.1341567400510344e-122,0.905210918114144,3.9889740264330843e-63
10114,135,7388.897006425759,0.9923219168339364,1.061519171831794e-141,0.933498759305211,5.1375635460151264e-67
1132,135,4718.797078835132,0.9786284395694708,1.0818598007063612e-107,0.8813895781637718,6.088883193905478e-60
8118,135,4697.889353181688,0.9917655798074948,2.270415354003941e-139,0.9273779983457404,3.652200378093755e-66
2629,135,7098.675162611607,0.9885065827946452,2.8418279884243995e-128,0.9134822167080232,2.9902146453735257e-64
12110,135,5788.785985819595,0.9893885034217886,6.284322380816183e-131,0.9181141439205956,6.937035743696224e-65
134,135,4730.581519868303,0.989578163771712,1.5785920220106312e-131,0.9181141439205956,6.937035743696224e-65
13607,135,7003.366186524708,0.9885792859287824,1.7481697080599012e-128,0.9169561621174526,1.0002414781242204e-64
633,135,5872.351646636488,0.982608145912029,1.6175890550062375e-114,0.8926385442514475,1.9572147686869105e-61
14605,135,8260.878850169549,0.9782459578637922,4.178890106383127e-107,0.8817204301075269,5.506772161370561e-60
5124,135,6683.425020815588,0.979946579001438,8.45253443499482e-110,0.8828784119106701,3.872819044846334e-60
13108,135,6080.434810149744,0.9815365649349622,1.5512660363978346e-112,0.88767576509512,8.965764556434649e-61
7619,135,6468.506551388708,0.9841191066997516,1.564666776001572e-117,0.8946236559139784,1.062269255228729e-61
4625,135,5177.612779888507,0.9856679995574592,6.1390073087292105e-121,0.9028949545078576,8.205110400077662e-63
8618,136,5700.848424003671,0.9858007618024054,3.013422693813523e-121,0.903556658395368,6.67841471407805e-63
13109,136,3447.6514396593225,0.992859287825386,4.058311295804768e-144,0.9351530190239868,3.017075499631631e-67
2131,136,6799.305689231652,0.9923693319214172,6.600153363332737e-142,0.9305210918114144,1.3361044498360382e-66
12111,136,5178.44273283462,0.9914747672709454,3.2507676334405673e-138,0.9257237386269644,6.191767088005278e-66
4626,136,7884.9311204865235,0.986742741540358,1.5813865889113972e-123,0.9057071960297768,3.416947324180359e-63
10614,136,3632.213836254672,0.9920405873148836,1.6776418073251382e-140,0.9301902398676593,1.4855232250399374e-66
13608,136,4841.431230242204,0.9905517535679852,8.600921128841745e-135,0.924731182795699,8.495236205554138e-66
9616,136,4793.004793090573,0.9721957927012376,5.336071047004738e-99,0.8587262200165426,5.435214656951922e-57
3129,136,6145.554538451678,0.985374026015078,2.8990756853773362e-120,0.9027295285359802,8.63827502732402e-63
9117,136,5948.265216983138,0.9869007918319608,6.3177331575741394e-124,0.9090157154673284,1.2149277062529004e-63
6123,136,4940.586432104093,0.9915885634808996,1.1600320778962274e-138,0.929032258064516,2.1522265904399505e-66
10115,136,4952.828729987649,0.9922397306823032,2.4023176251893e-141,0.9316790736145576,9.216705412179329e-67
2630,136,7077.159836114695,0.9718733701063677,1.2807051569849843e-98,0.8610421836228288,2.736443914064393e-57
4127,136,5354.615270336605,0.9948665265287412,4.024563386420488e-155,0.942597187758478,2.718220347460284e-68
1632,136,6803.859213181346,0.988724692197057,6.553481044669128e-129,0.9162944582299422,1.2326310110240905e-64
14606,136,4978.305471474099,0.9901028907398332,3.0150767579279473e-133,0.9234077750206784,1.294480668395549e-65
5125,136,5840.540851418166,0.9923946199680738,5.116359510079409e-142,0.9320099255583127,8.288262224315916e-67
3628,136,5443.50097466561,0.9826271119470212,1.4883067552871303e-114,0.8911497105045493,3.092482563332025e-61
5624,136,6535.316503934035,0.9765832687961308,1.1392449006488522e-104,0.8736145574855252,6.3886640462228475e-59
7121,136,5395.700176009339,0.9881177790773022,3.6287579022266974e-127,0.913151364764268,3.3182099216613625e-64
12610,136,4409.10804184777,0.991449479224289,4.079614178012273e-138,0.9252274607113316,7.252927416959609e-66
6622,136,7425.722360274281,0.9809201687977112,1.8998853212387654e-111,0.8893300248138958,5.403529465648767e-61
634,136,9654.196767073692,0.9875993741208452,9.534605062993584e-126,0.9101736972704716,8.452506534286033e-64
1133,136,5521.550063135406,0.987539315010036,1.380029257885014e-125,0.909181141439206,1.1535949810258496e-63
135,136,6122.50914676702,0.9895433927075596,2.037441591683197e-131,0.9176178660049628,8.115430833317287e-65
11612,136,4837.9596112777845,0.9655829685005768,5.66072589591255e-92,0.8451612903225807,2.9162696289619958e-55
14107,136,3395.435047204246,0.9890534368035908,6.797659731694854e-130,0.9174524400330852,8.55098213131242e-65
8119,136,6082.095170012123,0.9819474956931294,2.7845984099014145e-113,0.8911497105045493,3.092482563332025e-61
7620,136,4569.219680064849,0.9909753283494804,2.556537110068438e-136,0.923573200992556,1.228131259677946e-65
11113,136,4048.645548352656,0.9935958021842548,9.551493495998081e-148,0.9361455748552524,2.1912321309612867e-67
13609,137,4336.2614009969575,0.9922586967172954,1.9911859260885146e-141,0.9313482216708024,1.0248768097804828e-66
4128,137,6131.498403663829,0.9814859888416494,1.9113146790285986e-112,0.8911497105045493,3.092482563332025e-61
136,137,3837.257442439313,0.9910638365127782,1.2009279886578703e-136,0.9273779983457404,3.652200378093755e-66
4627,137,7835.528418116,0.9818084114365188,5.001846879157522e-113,0.8889991728701406,5.979873583939977e-61
5126,137,3949.474067690351,0.9913609710609916,8.985515105562047e-138,0.9285359801488834,2.52249704576898e-66
7621,137,8510.47071968428,0.9610690521724012,6.297320000539814e-88,0.8345740281224153,6.248625565252788e-54
6623,137,6999.951091419232,0.9866352673420682,2.932785038701266e-123,0.9058726220016544,3.2450583598782683e-63
9118,137,6771.690109689882,0.9698123943038672,2.7424155981603927e-96,0.8554177005789909,1.444083823595399e-56
3130,137,6908.136519438196,0.9936147682192472,7.60676021317512e-148,0.9392886683209264,7.941081787457988e-68
5625,137,8341.417278147574,0.98448578337627,2.625855173927404e-118,0.8987593052109182,2.9609416310800425e-62
12611,137,3098.3134111588383,0.9857154146449398,4.764963852262716e-121,0.9027295285359802,8.63827502732402e-63
6124,137,4830.795479436694,0.9860188712048172,9.225326549935955e-122,0.904383788254756,5.162001323732068e-63
1633,137,6497.283943857659,0.9890597588152548,6.503456892233834e-130,0.9182795698924732,6.583445603642651e-65
2631,137,4097.184253341677,0.992966762023676,1.2675460697923691e-144,0.9343258891645988,3.937517696124428e-67
10615,137,4626.222260914273,0.9881399061181266,3.146222157358243e-127,0.9126550868486352,3.8786054773761645e-64
1134,137,7002.860595486768,0.9909152692386716,4.250885894020247e-136,0.9262200165425972,5.28541750553912e-66
3629,137,4672.076629484356,0.993039465157813,5.7105022290943755e-145,0.9339950372208436,4.37974264621138e-67
9617,137,6357.104083126479,0.9935515481026062,1.6204438291902634e-147,0.9361455748552524,2.1912321309612867e-67
635,137,7892.053368764067,0.9744685558944856,8.185223182780778e-102,0.8671629445822995,4.42283992579657e-58
8619,137,4369.0492530952615,0.9867585465695184,1.4434646424673871e-123,0.9088502894954508,1.2795093067394802e-63
13110,137,5298.023548259155,0.9935072940209574,2.7391868688937894e-147,0.9351530190239868,3.017075499631631e-67
2132,137,7412.488844683093,0.984526876452087,2.1441357423153737e-118,0.9010752688172043,1.4442069345163468e-62
8120,137,6746.299513077604,0.96814022221871,1.6343925569021558e-94,0.8501240694789082,6.8424660033954815e-56
14108,137,6592.828418763719,0.9810560920484896,1.1012377612742542e-111,0.8865177832919768,1.2772689209464587e-60
12112,137,6439.610669433143,0.981299489497558,4.106222637179992e-112,0.886848635235732,1.1544890199363153e-60
11613,137,5175.240658469636,0.9782586018871202,3.9978536819402404e-107,0.8843672456575683,2.4614302905852573e-60
11114,137,5670.610540753344,0.9671666324224366,1.5989609573958059e-93,0.8507857733664186,5.636216557036475e-56
7122,137,11478.549511524185,0.92359532803338,5.230028261601583e-66,0.777336641852771,5.048250980480364e-47
10116,137,3574.128239916732,0.9870082660302508,3.363746021244517e-124,0.9085194375516956,1.419113981975803e-63
14607,137,6531.484474631323,0.9919331131165936,4.693125368783337e-140,0.9301902398676593,1.4855232250399374e-66
7622,138,7650.27084161587,0.9789034470768596,4.032679080348545e-108,0.8799007444168734,9.565746276025849e-60
14608,138,4956.565437510872,0.9951130849836416,9.178088074683143e-157,0.9470636889991728,6.355523151367102e-69
8620,138,9218.612739205091,0.9613029666039732,3.9949153290416965e-88,0.8360628618693136,4.0702799290015895e-54
12612,138,6611.705947958157,0.9898721373140932,1.762980279952486e-132,0.9204301075268816,3.332072385002557e-65
10117,138,4841.973638789089,0.9885445148646298,2.2063349803193862e-128,0.915632754342432,1.5187848982822671e-64
6125,138,6299.793830588695,0.9911902767460604,4.0275891940818528e-137,0.925889164598842,5.873634341631872e-66
2632,138,3398.961694571443,0.9852412637701315,5.784394078182881e-120,0.9040529363110008,5.722323633519661e-63
4129,138,4276.207296643664,0.994917102622054,1.881249063983586e-155,0.944251447477254,1.5880976659904202e-68
11614,138,7713.519100330218,0.9821150290022284,1.3668673221870308e-113,0.8934656741108353,1.5174859293782733e-61
9618,138,7050.4558983173065,0.9831992540026236,1.1541062657277082e-115,0.8966087675765095,5.757651743321894e-62
1634,138,5531.547669397137,0.9913483270376632,1.0051800849660172e-137,0.9272125723738628,3.850338350148328e-66
8121,138,6784.799818824513,0.9899669674890548,8.574523107819376e-133,0.9229114971050456,1.5157358580662949e-65
13111,138,4626.761115360751,0.9893189612934836,1.0364708278937129e-130,0.9181141439205956,6.937035743696224e-65
2133,138,5948.089235228906,0.9878585765990736,1.8930098348492787e-126,0.9144747725392888,2.1877631968211087e-64
11115,138,5142.106562347345,0.9905802026204736,6.826018533711906e-135,0.923904052936311,1.1054294263403365e-65
12113,138,7409.526769915539,0.972176826666245,5.619677883004867e-99,0.8630272952853598,1.5173933909261952e-57
7123,138,5914.560195959382,0.98719160436851,1.1338492428657807e-124,0.9065343258891646,2.63948240086622e-63
10616,138,4963.356154667309,0.9910322264544578,1.5742776627055855e-136,0.9262200165425972,5.28541750553912e-66
1135,138,3488.640459740256,0.99377281851085,1.1107761007852672e-148,0.941439205955335,3.957563833535721e-68
14109,138,5961.431855201057,0.9950435428553364,2.717267146513405e-156,0.9475599669148056,5.40558111070191e-69
3630,138,4207.084896160102,0.9858039228082376,2.96255612532352e-121,0.9080231596360628,1.6574770881241526e-63
13610,138,4205.504744061254,0.9947084762371384,4.132219021818428e-154,0.9450785773366418,1.2134475049133069e-68
